term_original,best_domain
pain behind middle two knuckles,msk_joint_limb
right knee weekness,msk_joint_limb
right ankle subluxtion ,msk_joint_limb
left ankle subluxtion ,msk_joint_limb
joint pain hip,msk_joint_limb
swollen lymph node pain - left,msk_joint_limb
pain shooting down arms,msk_joint_limb
lower extremity pain,msk_joint_limb
Hand pain with stiff fingers,msk_joint_limb
Stiff painful fingers joints,msk_joint_limb
nerve pain in arm,msk_joint_limb
joints painful,msk_joint_limb
cracking shoulder,msk_joint_limb
Wrist Right outer side swell,msk_joint_limb
Wrist Right upper swell,msk_joint_limb
Shooting pains left leg,msk_joint_limb
painful wrist,msk_joint_limb
Wrist Left outer side swell,msk_joint_limb
Wrist Left upper swell,msk_joint_limb
Arm cramping/pain,msk_joint_limb
Pain/Ache in legs,msk_joint_limb
Left Hip Flexor Pain,msk_joint_limb
colar bone pain,msk_joint_limb
Right forearm to middle finger ache,msk_joint_limb
Muscle/joint pain,msk_joint_limb
joint swelling & pain,msk_joint_limb
Pain in hips,msk_joint_limb
shoulder socket pain ,msk_joint_limb
Right leg and hip aching,msk_joint_limb
Left ankle laxity,msk_joint_limb
Right ankle laxity,msk_joint_limb
sore finger joint,msk_joint_limb
joint pain ankles,msk_joint_limb
"nerve pain, wrist, left",msk_joint_limb
extreme pain and swelling to hands,msk_joint_limb
Toe joint pain,msk_joint_limb
sore left wrist,msk_joint_limb
Bilateral thigh pain,msk_joint_limb
thumb pain,msk_joint_limb
pins and needles left arm,msk_joint_limb
joint pain (elbows),msk_joint_limb
pain in right wrist,msk_joint_limb
pain in wrist and fingers. knee,msk_joint_limb
joint tenderness to touch,msk_joint_limb
Femur pain,msk_joint_limb
radiating arm pain,msk_joint_limb
Right Elbow ,msk_joint_limb
pain and swelling,msk_joint_limb
mild joint pain,msk_joint_limb
weakness and pain in arm,msk_joint_limb
finger nerve pain,msk_joint_limb
left shoulder swelling,msk_joint_limb
Pain in arms and fingers ,msk_joint_limb
left hand/finger pain,msk_joint_limb
left second toe pain,msk_joint_limb
muscle and joint pain,msk_joint_limb
nerve pain arm,msk_joint_limb
Joint Pain (SI),msk_joint_limb
pain in my fingers,msk_joint_limb
swollen lymph node pain - right,msk_joint_limb
Morning foot pain,msk_joint_limb
Daytime foot pain,msk_joint_limb
Finger bones hurt,msk_joint_limb
Ache in right forearm or wrist,msk_joint_limb
wrist pain muscle,msk_joint_limb
Pain- Ankles/Feet,msk_joint_limb
Ache in left forearm or wrist,msk_joint_limb
Limb Aches,msk_joint_limb
foot swelling and pain,msk_joint_limb
Ache in right upper arm or elbow,msk_joint_limb
toe dislocation,msk_joint_limb
legs hurting,msk_joint_limb
hand pain right,msk_joint_limb
stiff wrists,msk_joint_limb
inner leg pain,msk_joint_limb
finger hurt,msk_joint_limb
dull arm pain,msk_joint_limb
Knee Pain (Left),msk_joint_limb
tendon stiffness,msk_joint_limb
dislocated shoulder,msk_joint_limb
left fist pain,msk_joint_limb
"shoulder pain, left",msk_joint_limb
nerve pain in left arm and shoulder,msk_joint_limb
left big toe first joint pain,msk_joint_limb
hand tenderness,msk_joint_limb
right elbow seizes up,msk_joint_limb
elbow swelling,msk_joint_limb
Legs (pain/stiffness),msk_joint_limb
right arm pain from elbow to wrist,msk_joint_limb
lower leg swelling,msk_joint_limb
fingers and hand pain,msk_joint_limb
knee and ankle pain,msk_joint_limb
nerve pain in hands,msk_joint_limb
right knee sharp pain,msk_joint_limb
left elbow subluxed/locked,msk_joint_limb
right fibula pain,msk_joint_limb
Sore forearms,msk_joint_limb
anterior hip pain,msk_joint_limb
pain in my hands,msk_joint_limb
joint pain (knees),msk_joint_limb
Left Toe Lock Pain,msk_joint_limb
joint pain in hands,msk_joint_limb
swollen finger joints,msk_joint_limb
joint pain in hips and knees,msk_joint_limb
swelling lower limbs,msk_joint_limb
swelling upper limbs,msk_joint_limb
leg pain (r),msk_joint_limb
pain/swelling in ankles,msk_joint_limb
bone pain left arm,msk_joint_limb
Pain in right hand,msk_joint_limb
right leg pain through foot,msk_joint_limb
right fingers pain,msk_joint_limb
Right hand pain and stiffness,msk_joint_limb
joint pain (neck),msk_joint_limb
carpel tunnel,msk_joint_limb
sore knee,msk_joint_limb
wrist and finger pain,msk_joint_limb
TC leg pain,msk_joint_limb
Arm pains,msk_joint_limb
painful Swollen Fingers/Knuckles,msk_joint_limb
Pain in L foot,msk_joint_limb
right kneecap pain - top,msk_joint_limb
hand wrist elbow pain,msk_joint_limb
Pain from tight muscles in forearms,msk_joint_limb
Big toe right upper joint pain,msk_joint_limb
pain left arm,msk_joint_limb
Knee swelling,msk_joint_limb
legs stiff and sore,msk_joint_limb
Right shoulder and upper arm pain,msk_joint_limb
Knee pain right,msk_joint_limb
Big toe right lower joint pain,msk_joint_limb
right hip / SI joint discomfort,msk_joint_limb
Big toe left lower joint pain,msk_joint_limb
Index finger right mid joint pain,msk_joint_limb
Pain wrist,msk_joint_limb
Index finger right upper joint pain,msk_joint_limb
tight right hip,msk_joint_limb
Ring finger right mid joint pain,msk_joint_limb
pain in shoulder and right arm,msk_joint_limb
joint pain (toes),msk_joint_limb
General joint pain,msk_joint_limb
right wrist weak and sore,msk_joint_limb
sock band pain,msk_joint_limb
Leg pain thighs,msk_joint_limb
Leg & Hip pain,msk_joint_limb
leg joint pain,msk_joint_limb
painfull night left hip,msk_joint_limb
left kneecap pain - bottom left,msk_joint_limb
left kneecap pain - bottom,msk_joint_limb
Elbow pit pain,msk_joint_limb
left ankle dislocation,msk_joint_limb
right hip dislocation,msk_joint_limb
Hip Pain (Left),msk_joint_limb
General leg and arm ache,msk_joint_limb
right shoulder ache,msk_joint_limb
Pain hands/arms when leaning onto them,msk_joint_limb
elbows hurt,msk_joint_limb
pain midfoot left,msk_joint_limb
ankle and shin ache,msk_joint_limb
hand joint pain am,msk_joint_limb
sore right wrist,msk_joint_limb
tight leg pain,msk_joint_limb
sharp pain wrists ,msk_joint_limb
underarm pain,msk_joint_limb
Left thumb red swollen 2nd joint,msk_joint_limb
Elbow pain (left),msk_joint_limb
joint pain stiffness hands,msk_joint_limb
left ankle swollen,msk_joint_limb
pain in fingers on left hand,msk_joint_limb
shooting pain down legs,msk_joint_limb
Thumb pain right,msk_joint_limb
leg discomfort,msk_joint_limb
Leg/Knee Pain,msk_joint_limb
right kneecap pain - bottom,msk_joint_limb
Right side hip pain,msk_joint_limb
Hip pain - left,msk_joint_limb
shooting pain from ball of foot to back of knee,msk_joint_limb
pain other joint pain,msk_joint_limb
pins needles R inner thigh,msk_joint_limb
Wrist pain - right,msk_joint_limb
bad pain in legs ,msk_joint_limb
Inner right elbow,msk_joint_limb
Inner left elbow,msk_joint_limb
Painful Knee Cracking,msk_joint_limb
Pain In Hand Tendons,msk_joint_limb
shooting pain down right thigh,msk_joint_limb
left thumb pain,msk_joint_limb
pain in left knee,msk_joint_limb
shooting pain in arms/joints,msk_joint_limb
arm aches,msk_joint_limb
wrist hurting ,msk_joint_limb
hand pain/fatigue,msk_joint_limb
Leg pain (right),msk_joint_limb
Leg pain (left),msk_joint_limb
shoulder numbness,msk_joint_limb
joint pain in hands and feet,msk_joint_limb
right hand swollen and pain,msk_joint_limb
lower arm pain right,msk_joint_limb
"Finger joint pain, mid - left",msk_joint_limb
"Finger joint pain, mid - right",msk_joint_limb
Toe to foot joint pain - left,msk_joint_limb
Toe to foot joint pain - right,msk_joint_limb
Finger to hand joint pain - left,msk_joint_limb
Finger to hand joint pain - right,msk_joint_limb
Elbow pain - left,msk_joint_limb
Elbow pain - right,msk_joint_limb
Pain in right lower Arm,msk_joint_limb
mid shoulder pain,msk_joint_limb
pain in arms and hands,msk_joint_limb
joint shoulder pain,msk_joint_limb
forearm pain,msk_joint_limb
Wrist pain - left,msk_joint_limb
shooting pain to left knee,msk_joint_limb
"Knee pain, shooting - left",msk_joint_limb
wrist popping,msk_joint_limb
leg stabbing pain,msk_joint_limb
left hand weakness and pain when typing,msk_joint_limb
Hip pain - right,msk_joint_limb
Pain in forearms ,msk_joint_limb
shooting pain left arm,msk_joint_limb
Joint pain - SI left,msk_joint_limb
Joint or Muscle Pain,msk_joint_limb
Inner elbow pain,msk_joint_limb
right index joint  pain,msk_joint_limb
sore right shoulder,msk_joint_limb
Leg/Ankle pain,msk_joint_limb
Leg & Ankle Pain w/ Swelling (Heat sensation,msk_joint_limb
Wrists popping,msk_joint_limb
"Knee pain, shooting - right",msk_joint_limb
Hand joint pain,msk_joint_limb
throbbing pain in legs,msk_joint_limb
knee popping,msk_joint_limb
feet pain and stiffness,msk_joint_limb
Right arm nerve pain,msk_joint_limb
"Pain, numb, ache down arm - right",msk_joint_limb
left shoulder point pain,msk_joint_limb
joint pains,msk_joint_limb
operative right shoulder pain,msk_joint_limb
Left big toe pain,msk_joint_limb
elbow sublux,msk_joint_limb
Knee stiffness,msk_joint_limb
thumb ache,msk_joint_limb
left knee pain/popping,msk_joint_limb
severe knee pain,msk_joint_limb
Pain under arm - right,msk_joint_limb
Finger pain right ,msk_joint_limb
left kneecap pain - top,msk_joint_limb
bottom foot pain,msk_joint_limb
Knee Pain (Right),msk_joint_limb
arm ache,msk_joint_limb
Shoulder Pain (left),msk_joint_limb
painful right knee,msk_joint_limb
right leg swelling,msk_joint_limb
swollen collarbone,msk_joint_limb
sore hips,msk_joint_limb
Pain/Ache in feet,msk_joint_limb
Joint Pain - Upper ,msk_joint_limb
pain in thighs,msk_joint_limb
leg pain right,msk_joint_limb
Joint Pain - Lower ,msk_joint_limb
Dislocated ankle,msk_joint_limb
Sore ankle,msk_joint_limb
Bone Pain - Lower,msk_joint_limb
joint pain - ankles,msk_joint_limb
right middle finger pain,msk_joint_limb
left elbow weakness,msk_joint_limb
wrist and arm pain,msk_joint_limb
left knee sharp pain,msk_joint_limb
IS joint pain,msk_joint_limb
throbbing in ankles,msk_joint_limb
sharp pain in fingers,msk_joint_limb
Joint pain in toes and feet,msk_joint_limb
Knee pain left,msk_joint_limb
Left knuckle pain,msk_joint_limb
carpel tunnel syndrome ,msk_joint_limb
swollen wrists,msk_joint_limb
arms hurt,msk_joint_limb
severe pain in left knee ,msk_joint_limb
Pain from hip to knee,msk_joint_limb
Hip out of joint,msk_joint_limb
Left Elbow Dislocation ,msk_joint_limb
Wrist/Hand Pain,msk_joint_limb
Elbow/Wrist Pain,msk_joint_limb
right shoulder swelling,msk_joint_limb
Left thumb 1st joint pain,msk_joint_limb
Tail Bone Pain ,msk_joint_limb
painful fingers,msk_joint_limb
"Knee Pain, Right",msk_joint_limb
Misc joint & limb pain,msk_joint_limb
stabbing in left hip,msk_joint_limb
other joint pain,msk_joint_limb
bleeding sensation in wrists,msk_joint_limb
Pain in Foot Arches ,msk_joint_limb
Lower Limb Pain,msk_joint_limb
rt knee pain,msk_joint_limb
Right knuckle pain ,msk_joint_limb
joint/muscle pain ,msk_joint_limb
legt arm aching,msk_joint_limb
right arm pain waves,msk_joint_limb
Dislocation L Hip.,msk_joint_limb
torn feeling at incision site,msk_joint_limb
right shooting thigh pain,msk_joint_limb
Shooting pain in arm,msk_joint_limb
deep left thigh pain ,msk_joint_limb
thumb joint pain,msk_joint_limb
left kneecap pain - left side,msk_joint_limb
lt shoulder pain,msk_joint_limb
joint pain wrists,msk_joint_limb
elbow subluxation,msk_joint_limb
l shoulder arm pain,msk_joint_limb
right elbow weakness,msk_joint_limb
Dislocation R Hip.,msk_joint_limb
Right SI joint pain,msk_joint_limb
Dislocation L Ankle.,msk_joint_limb
Leg and Arm pain,msk_joint_limb
legs hurt,msk_joint_limb
Dislocation R Ankle.,msk_joint_limb
Cuff pain,msk_joint_limb
knee aches,msk_joint_limb
shooting thigh pain,msk_joint_limb
bruising on hip,msk_joint_limb
leg/hip pain,msk_joint_limb
right wrist subluxing,msk_joint_limb
Kneels Pain,msk_joint_limb
femoral nerve pain,msk_joint_limb
sudden onset joint pain ,msk_joint_limb
Leg Aching,msk_joint_limb
left arm shooting pain,msk_joint_limb
left hip burning,msk_joint_limb
right knee burning,msk_joint_limb
hip ache,msk_joint_limb
Shooting pain in limbs,msk_joint_limb
sharp pain right knee,msk_joint_limb
leg tight pain,msk_joint_limb
left knee burning,msk_joint_limb
Shoulder aches,msk_joint_limb
Hip pain/stiffness,msk_joint_limb
clicking knee,msk_joint_limb
"knee pain, esp left",msk_joint_limb
left knee dislocation,msk_joint_limb
other random pain,msk_myalgia_widespread
Pain - Morning,msk_myalgia_widespread
Fibroid,msk_myalgia_widespread
Aching pain,msk_myalgia_widespread
sharp pain all over ,msk_myalgia_widespread
Piriformis muscle pain ,msk_myalgia_widespread
Everything Hurts,msk_myalgia_widespread
T.M.J pain,msk_myalgia_widespread
general myalgia,msk_myalgia_widespread
pain in overies,msk_myalgia_widespread
temporal tenderness/pain,msk_myalgia_widespread
chronic pain level,msk_myalgia_widespread
incisonal pain ,msk_myalgia_widespread
Mastalgia,msk_myalgia_widespread
L4 pain,msk_myalgia_widespread
overall pain levels,msk_myalgia_widespread
Pain level in general,msk_myalgia_widespread
Day pain,msk_myalgia_widespread
gland pain,msk_myalgia_widespread
T1 Pain,msk_myalgia_widespread
pain (related to EDS),msk_myalgia_widespread
right SI pain,msk_myalgia_widespread
chronic pain and nausea ,msk_myalgia_widespread
pain overall,msk_myalgia_widespread
Pressure Pain,msk_myalgia_widespread
growing pain-ish,msk_myalgia_widespread
paingry,msk_myalgia_widespread
pain levels,msk_myalgia_widespread
Adductor pain,msk_myalgia_widespread
T-L pain,msk_myalgia_widespread
LES pain,msk_myalgia_widespread
high pain,msk_myalgia_widespread
Butt Achiness,msk_myalgia_widespread
Localised Pain,msk_myalgia_widespread
endo pain,msk_myalgia_widespread
cocyxx pain ,msk_myalgia_widespread
Fibromyalgia Pain,msk_myalgia_widespread
MALS pain,msk_myalgia_widespread
Painful vains,msk_myalgia_widespread
Allover Pain,msk_myalgia_widespread
afternoon pain,msk_myalgia_widespread
complex regional pain,msk_myalgia_widespread
pain in face,msk_myalgia_widespread
def anal pain,msk_myalgia_widespread
loin pain,msk_myalgia_widespread
FMS pain,msk_myalgia_widespread
fibro attack,msk_myalgia_widespread
proctalgia fugax,msk_myalgia_widespread
"Pain, all over",msk_myalgia_widespread
rod pain - top right,msk_myalgia_widespread
Adrenal Pain,msk_myalgia_widespread
Pain- Breasts,msk_myalgia_widespread
Pain from Sun,msk_myalgia_widespread
bum pain,msk_myalgia_widespread
Twinges pain,msk_myalgia_widespread
Pain- Sacral,msk_myalgia_widespread
phantom pain,msk_myalgia_widespread
pain entire body,msk_myalgia_widespread
Cancer pain,msk_myalgia_widespread
CRPS (Complex Regional Pain Syndrome),msk_myalgia_widespread
multiple pain,msk_myalgia_widespread
ITB pain,msk_myalgia_widespread
diffuse pain,msk_myalgia_widespread
Imodium Pain,msk_myalgia_widespread
"oral pain, dental",msk_myalgia_widespread
inner pain,msk_myalgia_widespread
RLQ Pain,msk_myalgia_widespread
growing pain,msk_myalgia_widespread
Dick pain,msk_myalgia_widespread
Pain Scale,msk_myalgia_widespread
pain meds,msk_myalgia_widespread
Cto pain,msk_myalgia_widespread
heal pain,msk_myalgia_widespread
comfort eating for pain,msk_myalgia_widespread
needle like pain ,msk_myalgia_widespread
fibro pain hips,msk_myalgia_widespread
IT band pain,msk_myalgia_widespread
luq pain,msk_myalgia_widespread
teeth pain,msk_myalgia_widespread
level of pain at,msk_myalgia_widespread
shooting sharp pain,msk_myalgia_widespread
throbbing pain,msk_myalgia_widespread
pain on,msk_myalgia_widespread
Painful BM,msk_myalgia_widespread
right should pain,msk_myalgia_widespread
Fibro Pain Legs,msk_myalgia_widespread
Tearing Pain,msk_myalgia_widespread
pain everwhere,msk_myalgia_widespread
Global Pain,msk_myalgia_widespread
diaphram pain,msk_myalgia_widespread
Umbilical pain,msk_myalgia_widespread
Pain woke me,msk_myalgia_widespread
Full body pain,msk_myalgia_widespread
peristomal pain,msk_myalgia_widespread
pain in butt ,msk_myalgia_widespread
pain: general,msk_myalgia_widespread
all over muscle pain,msk_myalgia_widespread
all-over pain,msk_myalgia_widespread
Pain: Face,msk_myalgia_widespread
Cheek bone pain bot,msk_myalgia_widespread
Relentless Body Pain,msk_myalgia_widespread
pain muscles,msk_myalgia_widespread
fibromyalgia flares,msk_myalgia_widespread
tooth pain,msk_myalgia_widespread
Jaw ache,msk_myalgia_widespread
painful f,msk_myalgia_widespread
aching body,msk_myalgia_widespread
Fibromyalgua pain,msk_myalgia_widespread
Pain amplification,msk_myalgia_widespread
migrating pain,msk_myalgia_widespread
painful sitting - school,msk_myalgia_widespread
Total Body Pain,msk_myalgia_widespread
pain flares,msk_myalgia_widespread
jaw pain (right),msk_myalgia_widespread
myalgia,msk_myalgia_widespread
Pain (acute),msk_myalgia_widespread
Growing pains,msk_myalgia_widespread
all over body pain,msk_myalgia_widespread
Widespread Pain,msk_myalgia_widespread
Generalized pain,msk_myalgia_widespread
random pains,msk_myalgia_widespread
Verborragia,msk_myalgia_widespread
tender point pain,msk_myalgia_widespread
random pain,msk_myalgia_widespread
Pain - Evening,msk_myalgia_widespread
pain8,msk_myalgia_widespread
Gum Pain,msk_myalgia_widespread
adominal pain,msk_myalgia_widespread
General Pain,msk_myalgia_widespread
chronic widepsread pain,msk_myalgia_widespread
generalized muscle pain,msk_myalgia_widespread
PM pain,msk_myalgia_widespread
Other pain,msk_myalgia_widespread
Pain - Muscle,msk_myalgia_widespread
General pain and tenderness,msk_myalgia_widespread
Pain Waves - Day,msk_myalgia_widespread
"pain all over, esp",msk_myalgia_widespread
Muscle/Body/Skin Pain,msk_myalgia_widespread
muscle pain throbbing sharp,msk_myalgia_widespread
"Pain: Overall, General",msk_myalgia_widespread
SI Pain (L),msk_myalgia_widespread
General ache,msk_myalgia_widespread
Piriformis pain,msk_myalgia_widespread
Bunion Pain,msk_myalgia_widespread
Widespread muscle pain,msk_myalgia_widespread
referred pain,msk_myalgia_widespread
breast pain - right,msk_myalgia_widespread
roaming pain,msk_myalgia_widespread
pain in teeth,msk_myalgia_widespread
AM pain,msk_myalgia_widespread
Ache all over,msk_myalgia_widespread
Pain - SI,msk_myalgia_widespread
